instance,population_size,generations,crossover_rate,mutation_rate,elite_size,tournament_size,stagnation,seed,threads,initial_value,best_value,total_weight,optimal_value,difference,gap_percent,stop_generation,elapsed_s
n_1000_8,100,500,0.8500,0.0050,5,3,100,12,8,9957048702,9996111438,9996109267,9996111502,64,0.000001,202,0.3254
n_1000_8,100,500,0.8500,0.0050,5,3,100,202,8,9839861382,9996111470,9996109457,9996111502,32,0.000000,410,0.6548
n_1000_8,100,500,0.8500,0.0050,5,5,50,4,8,9839861403,9996111462,9996109109,9996111502,40,0.000000,74,0.1192
n_1000_8,100,500,0.8500,0.0050,5,5,50,12,8,9957048702,9996111412,9996108925,9996111502,90,0.000001,64,0.1071
n_1000_8,100,500,0.8500,0.0050,5,5,50,202,8,9839861382,9996111417,9996109228,9996111502,85,0.000001,173,0.2863
n_1000_8,100,500,0.8500,0.0050,5,5,100,4,8,9839861403,9996111462,9996109109,9996111502,40,0.000000,124,0.2017
n_1000_8,100,500,0.8500,0.0050,5,5,100,12,8,9957048702,9996111430,9996109151,9996111502,72,0.000001,199,0.3278
n_1000_8,100,500,0.8500,0.0050,5,5,100,202,8,9839861382,9996111417,9996109228,9996111502,85,0.000001,223,0.3604
n_1000_8,100,500,0.8500,0.0100,3,3,50,4,8,9839861403,9996111425,9996109051,9996111502,77,0.000001,79,0.1326
n_1000_8,100,500,0.8500,0.0100,3,3,50,12,8,9957048702,9996111478,9996109573,9996111502,24,0.000000,181,0.3004
n_1000_8,100,500,0.8500,0.0100,3,3,50,202,8,9839861382,9996111454,9996109238,9996111502,48,0.000000,93,0.1567
n_1000_8,100,500,0.8500,0.0100,3,3,100,4,8,9839861403,9996111470,9996109399,9996111502,32,0.000000,318,0.5231
n_1000_8,100,500,0.8500,0.0100,3,3,100,12,8,9957048702,9996111478,9996109573,9996111502,24,0.000000,231,0.3835
n_1000_8,100,500,0.8500,0.0100,3,3,100,202,8,9839861382,9996111470,9996109387,9996111502,32,0.000000,255,0.4230
n_1000_8,100,500,0.8500,0.0100,3,5,50,4,8,9839861403,9996111475,9996109389,9996111502,27,0.000000,243,0.4120
n_1000_8,100,500,0.8500,0.0100,3,5,50,12,8,9957048702,9996111463,9996109465,9996111502,39,0.000000,181,0.2999
n_1000_8,100,500,0.8500,0.0100,3,5,50,202,8,9839861382,9996111469,9996109464,9996111502,33,0.000000,200,0.3299
n_1000_8,100,500,0.8500,0.0100,3,5,100,4,8,9839861403,9996111475,9996109389,9996111502,27,0.000000,293,0.4901
n_1000_8,100,500,0.8500,0.0100,3,5,100,12,8,9957048702,9996111463,9996109465,9996111502,39,0.000000,231,0.3975
n_1000_8,100,500,0.8500,0.0100,3,5,100,202,8,9839861382,9996111469,9996109464,9996111502,33,0.000000,250,0.4255
n_1000_8,100,500,0.8500,0.0100,5,3,50,4,8,9839861403,9996111445,9996109223,9996111502,57,0.000001,127,0.2083
n_1000_8,100,500,0.8500,0.0100,5,3,50,12,8,9957048702,9996111461,9996109379,9996111502,41,0.000000,184,0.3044
n_1000_8,100,500,0.8500,0.0100,5,3,50,202,8,9839861382,9996111474,9996109413,9996111502,28,0.000000,191,0.3114
n_1000_8,100,500,0.8500,0.0100,5,3,100,4,8,9839861403,9996111445,9996109223,9996111502,57,0.000001,177,0.3009
n_1000_8,100,500,0.8500,0.0100,5,3,100,12,8,9957048702,9996111467,9996109289,9996111502,35,0.000000,289,0.4826
n_1000_8,100,500,0.8500,0.0100,5,3,100,202,8,9839861382,9996111474,9996109413,9996111502,28,0.000000,241,0.3940
n_1000_8,100,500,0.8500,0.0100,5,5,50,4,8,9839861403,9996111452,9996108976,9996111502,50,0.000001,67,0.1157
n_1000_8,100,500,0.8500,0.0100,5,5,50,12,8,9957048702,9996111474,9996109676,9996111502,28,0.000000,215,0.3570
n_1000_8,100,500,0.8500,0.0100,5,5,50,202,8,9839861382,9996111452,9996109418,9996111502,50,0.000001,97,0.1607
n_1000_8,100,500,0.8500,0.0100,5,5,100,4,8,9839861403,9996111485,9996109546,9996111502,17,0.000000,366,0.6017
n_1000_8,100,500,0.8500,0.0100,5,5,100,12,8,9957048702,9996111474,9996109676,9996111502,28,0.000000,265,0.4328
n_1000_8,100,500,0.8500,0.0100,5,5,100,202,8,9839861382,9996111476,9996109466,9996111502,26,0.000000,241,0.4043
n_1000_8,100,500,0.9500,0.0050,3,3,50,4,8,9839861403,9996111450,9996109218,9996111502,52,0.000001,107,0.1817
n_1000_8,100,500,0.9500,0.0050,3,3,50,12,8,9957048702,9996111372,9996108826,9996111502,130,0.000001,62,0.1046
n_1000_8,100,500,0.9500,0.0050,3,3,50,202,8,9839861382,9996111437,9996109462,9996111502,65,0.000001,196,0.3328
n_1000_8,100,500,0.9500,0.0050,3,3,100,4,8,9839861403,9996111450,9996109218,9996111502,52,0.000001,157,0.2682
n_1000_8,100,500,0.9500,0.0050,3,3,100,12,8,9957048702,9996111440,9996109226,9996111502,62,0.000001,205,0.3423
n_1000_8,100,500,0.9500,0.0050,3,3,100,202,8,9839861382,9996111468,9996109571,9996111502,34,0.000000,325,0.5561
n_1000_8,100,500,0.9500,0.0050,3,5,50,4,8,9839861403,9996111449,9996109182,9996111502,53,0.000001,93,0.1530
n_1000_8,100,500,0.9500,0.0050,3,5,50,12,8,9957048702,9996111458,9996109526,9996111502,44,0.000000,154,0.2725
n_1000_8,100,500,0.9500,0.0050,3,5,50,202,8,9839861382,9996111399,9996109256,9996111502,103,0.000001,160,0.2705
n_1000_8,100,500,0.9500,0.0050,3,5,100,4,8,9839861403,9996111449,9996109182,9996111502,53,0.000001,143,0.2364
n_1000_8,100,500,0.9500,0.0050,3,5,100,12,8,9957048702,9996111466,9996109712,9996111502,36,0.000000,279,0.4717
n_1000_8,100,500,0.9500,0.0050,3,5,100,202,8,9839861382,9996111478,9996109709,9996111502,24,0.000000,411,0.6783
n_1000_8,100,500,0.9500,0.0050,5,3,50,4,8,9839861403,9996111426,9996109115,9996111502,76,0.000001,126,0.2168
n_1000_8,100,500,0.9500,0.0050,5,3,50,12,8,9957048702,9996111460,9996109513,9996111502,42,0.000000,233,0.3926
n_1000_8,100,500,0.9500,0.0050,5,3,50,202,8,9839861382,9996111439,9996109377,9996111502,63,0.000001,138,0.2363
n_1000_8,100,500,0.9500,0.0050,5,3,100,4,8,9839861403,9996111468,9996109330,9996111502,34,0.000000,310,0.4961
n_1000_8,100,500,0.9500,0.0050,5,3,100,12,8,9957048702,9996111460,9996109513,9996111502,42,0.000000,283,0.4665
n_1000_8,100,500,0.9500,0.0050,5,3,100,202,8,9839861382,9996111439,9996109377,9996111502,63,0.000001,188,0.3160
n_1000_8,100,500,0.9500,0.0050,5,5,50,4,8,9839861403,9996111443,9996109177,9996111502,59,0.000001,108,0.1758
n_1000_8,100,500,0.9500,0.0050,5,5,50,12,8,9957048702,9996111466,9996109734,9996111502,36,0.000000,155,0.2657
n_1000_8,100,500,0.9500,0.0050,5,5,50,202,8,9839861382,9996111441,9996109450,9996111502,61,0.000001,157,0.2697
n_1000_8,100,500,0.9500,0.0050,5,5,100,4,8,9839861403,9996111462,9996109377,9996111502,40,0.000000,270,0.4500
n_1000_8,100,500,0.9500,0.0050,5,5,100,12,8,9957048702,9996111472,9996109692,9996111502,30,0.000000,265,0.4279
n_1000_8,100,500,0.9500,0.0050,5,5,100,202,8,9839861382,9996111445,9996109570,9996111502,57,0.000001,274,0.4434
n_1000_8,100,500,0.9500,0.0100,3,3,50,4,8,9839861403,9996111464,9996109319,9996111502,38,0.000000,164,0.2753
n_1000_8,100,500,0.9500,0.0100,3,3,50,12,8,9957048702,9996111470,9996109387,9996111502,32,0.000000,163,0.2698
n_1000_8,100,500,0.9500,0.0100,3,3,50,202,8,9839861382,9996111457,9996109313,9996111502,45,0.000000,133,0.2233
n_1000_8,100,500,0.9500,0.0100,3,3,100,4,8,9839861403,9996111464,9996109319,9996111502,38,0.000000,214,0.3654
n_1000_8,100,500,0.9500,0.0100,3,3,100,12,8,9957048702,9996111478,9996109573,9996111502,24,0.000000,281,0.4766
n_1000_8,100,500,0.9500,0.0100,3,3,100,202,8,9839861382,9996111469,9996109604,9996111502,33,0.000000,239,0.4015
n_1000_8,100,500,0.9500,0.0100,3,5,50,4,8,9839861403,9996111486,9996109625,9996111502,16,0.000000,229,0.3890
n_1000_8,100,500,0.9500,0.0100,3,5,50,12,8,9957048702,9996111488,9996109675,9996111502,14,0.000000,181,0.3059
n_1000_8,100,500,0.9500,0.0100,3,5,50,202,8,9839861382,9996111480,9996109602,9996111502,22,0.000000,251,0.4145
n_1000_8,100,500,0.9500,0.0100,3,5,100,4,8,9839861403,9996111486,9996109625,9996111502,16,0.000000,279,0.4726
n_1000_8,100,500,0.9500,0.0100,3,5,100,12,8,9957048702,9996111488,9996109675,9996111502,14,0.000000,231,0.3897
n_1000_8,100,500,0.9500,0.0100,3,5,100,202,8,9839861382,9996111480,9996109602,9996111502,22,0.000000,301,0.4964
n_1000_8,100,500,0.9500,0.0100,5,3,50,4,8,9839861403,9996111462,9996109266,9996111502,40,0.000000,90,0.1557
n_1000_8,100,500,0.9500,0.0100,5,3,50,12,8,9957048702,9996111452,9996109231,9996111502,50,0.000001,108,0.1837
n_1000_8,100,500,0.9500,0.0100,5,3,50,202,8,9839861382,9996111458,9996109372,9996111502,44,0.000000,135,0.2310
n_1000_8,100,500,0.9500,0.0100,5,3,100,4,8,9839861403,9996111474,9996109474,9996111502,28,0.000000,307,0.4972
n_1000_8,100,500,0.9500,0.0100,5,3,100,12,8,9957048702,9996111475,9996109475,9996111502,27,0.000000,283,0.4727
n_1000_8,100,500,0.9500,0.0100,5,3,100,202,8,9839861382,9996111458,9996109372,9996111502,44,0.000000,185,0.3046
n_1000_8,100,500,0.9500,0.0100,5,5,50,4,8,9839861403,9996111463,9996109288,9996111502,39,0.000000,118,0.1930
n_1000_8,100,500,0.9500,0.0100,5,5,50,12,8,9957048702,9996111487,9996109677,9996111502,15,0.000000,183,0.2961
n_1000_8,100,500,0.9500,0.0100,5,5,50,202,8,9839861382,9996111478,9996109573,9996111502,24,0.000000,157,0.2568
n_1000_8,100,500,0.9500,0.0100,5,5,100,4,8,9839861403,9996111463,9996109288,9996111502,39,0.000000,168,0.2787
n_1000_8,100,500,0.9500,0.0100,5,5,100,12,8,9957048702,9996111487,9996109677,9996111502,15,0.000000,233,0.3870
n_1000_8,100,500,0.9500,0.0100,5,5,100,202,8,9839861382,9996111479,9996109595,9996111502,23,0.000000,284,0.4661
n_1000_9,80,300,0.8500,0.0050,3,3,50,4,8,9980482882,9980486432,9980480852,9980488131,1699,0.000017,300,0.3985
n_1000_9,80,300,0.8500,0.0050,3,3,50,12,8,9980482827,9980485959,9980479730,9980488131,2172,0.000022,118,0.1560
n_1000_9,80,300,0.8500,0.0050,3,3,50,202,8,9980482798,9980486400,9980480365,9980488131,1731,0.000017,300,0.3969
n_1000_9,80,300,0.8500,0.0050,3,3,100,4,8,9980482882,9980486432,9980480852,9980488131,1699,0.000017,300,0.3868
n_1000_9,80,300,0.8500,0.0050,3,3,100,12,8,9980482827,9980486338,9980480232,9980488131,1793,0.000018,300,0.3913
n_1000_9,80,300,0.8500,0.0050,3,3,100,202,8,9980482798,9980486400,9980480365,9980488131,1731,0.000017,300,0.3908
n_1000_9,80,300,0.8500,0.0050,3,5,50,4,8,9980482882,9980486392,9980480459,9980488131,1739,0.000017,300,0.3903
n_1000_9,80,300,0.8500,0.0050,3,5,50,12,8,9980482827,9980486512,9980480718,9980488131,1619,0.000016,300,0.3973
n_1000_9,80,300,0.8500,0.0050,3,5,50,202,8,9980482798,9980486453,9980480620,9980488131,1678,0.000017,300,0.3938
n_1000_9,80,300,0.8500,0.0050,3,5,100,4,8,9980482882,9980486392,9980480459,9980488131,1739,0.000017,300,0.3908
n_1000_9,80,300,0.8500,0.0050,3,5,100,12,8,9980482827,9980486512,9980480718,9980488131,1619,0.000016,300,0.3914
n_1000_9,80,300,0.8500,0.0050,3,5,100,202,8,9980482798,9980486453,9980480620,9980488131,1678,0.000017,300,0.4097
n_1000_9,80,300,0.8500,0.0050,5,3,50,4,8,9980482882,9980486253,9980480288,9980488131,1878,0.000019,300,0.3887
n_1000_9,80,300,0.8500,0.0050,5,3,50,12,8,9980482827,9980486361,9980480449,9980488131,1770,0.000018,300,0.3797
n_1000_9,80,300,0.8500,0.0050,5,3,50,202,8,9980482798,9980486476,9980480576,9980488131,1655,0.000017,300,0.3772
n_1000_9,80,300,0.8500,0.0050,5,3,100,4,8,9980482882,9980486253,9980480288,9980488131,1878,0.000019,300,0.3947
n_1000_9,80,300,0.8500,0.0050,5,3,100,12,8,9980482827,9980486361,9980480449,9980488131,1770,0.000018,300,0.3812
n_1000_9,80,300,0.8500,0.0050,5,3,100,202,8,9980482798,9980486476,9980480576,9980488131,1655,0.000017,300,0.3786
n_1000_9,80,300,0.8500,0.0050,5,5,50,4,8,9980482882,9980486585,9980480719,9980488131,1546,0.000015,300,0.3902
n_1000_9,80,300,0.8500,0.0050,5,5,50,12,8,9980482827,9980486266,9980480139,9980488131,1865,0.000019,203,0.2570
n_1000_9,80,300,0.8500,0.0050,5,5,50,202,8,9980482798,9980486476,9980480540,9980488131,1655,0.000017,300,0.3790
n_1000_9,80,300,0.8500,0.0050,5,5,100,4,8,9980482882,9980486585,9980480719,9980488131,1546,0.000015,300,0.3806
n_1000_9,80,300,0.8500,0.0050,5,5,100,12,8,9980482827,9980486591,9980480654,9980488131,1540,0.000015,300,0.3906
n_1000_9,80,300,0.8500,0.0050,5,5,100,202,8,9980482798,9980486476,9980480540,9980488131,1655,0.000017,300,0.3844
n_1000_9,80,300,0.8500,0.0100,3,3,50,4,8,9980482882,9980485829,9980479577,9980488131,2302,0.000023,219,0.2858
n_1000_9,80,300,0.8500,0.0100,3,3,50,12,8,9980482827,9980485641,9980479385,9980488131,2490,0.000025,133,0.1751
n_1000_9,80,300,0.8500,0.0100,3,3,50,202,8,9980482798,9980485885,9980479674,9980488131,2246,0.000023,160,0.2187
n_1000_9,80,300,0.8500,0.0100,3,3,100,4,8,9980482882,9980485899,9980479650,9980488131,2232,0.000022,300,0.4005
n_1000_9,80,300,0.8500,0.0100,3,3,100,12,8,9980482827,9980485764,9980479435,9980488131,2367,0.000024,264,0.3525
n_1000_9,80,300,0.8500,0.0100,3,3,100,202,8,9980482798,9980485951,9980479681,9980488131,2180,0.000022,284,0.3745
n_1000_9,80,300,0.8500,0.0100,3,5,50,4,8,9980482882,9980485986,9980479708,9980488131,2145,0.000021,270,0.3620
n_1000_9,80,300,0.8500,0.0100,3,5,50,12,8,9980482827,9980485923,9980479662,9980488131,2208,0.000022,199,0.2604
n_1000_9,80,300,0.8500,0.0100,3,5,50,202,8,9980482798,9980485911,9980479588,9980488131,2220,0.000022,211,0.2754
n_1000_9,80,300,0.8500,0.0100,3,5,100,4,8,9980482882,9980485986,9980479708,9980488131,2145,0.000021,300,0.3980
n_1000_9,80,300,0.8500,0.0100,3,5,100,12,8,9980482827,9980485923,9980479662,9980488131,2208,0.000022,249,0.3279
n_1000_9,80,300,0.8500,0.0100,3,5,100,202,8,9980482798,9980486022,9980479723,9980488131,2109,0.000021,300,0.3915
n_1000_9,80,300,0.8500,0.0100,5,3,50,4,8,9980482882,9980486000,9980479738,9980488131,2131,0.000021,300,0.3905
n_1000_9,80,300,0.8500,0.0100,5,3,50,12,8,9980482827,9980485730,9980479391,9980488131,2401,0.000024,153,0.1957
n_1000_9,80,300,0.8500,0.0100,5,3,50,202,8,9980482798,9980485865,9980479599,9980488131,2266,0.000023,163,0.2143
n_1000_9,80,300,0.8500,0.0100,5,3,100,4,8,9980482882,9980486000,9980479738,9980488131,2131,0.000021,300,0.3830
n_1000_9,80,300,0.8500,0.0100,5,3,100,12,8,9980482827,9980485920,9980479631,9980488131,2211,0.000022,300,0.3905
n_1000_9,80,300,0.8500,0.0100,5,3,100,202,8,9980482798,9980485931,9980479606,9980488131,2200,0.000022,289,0.3702
n_1000_9,80,300,0.8500,0.0100,5,5,50,4,8,9980482882,9980485857,9980479648,9980488131,2274,0.000023,153,0.1992
n_1000_9,80,300,0.8500,0.0100,5,5,50,12,8,9980482827,9980485771,9980479558,9980488131,2360,0.000024,171,0.2203
n_1000_9,80,300,0.8500,0.0100,5,5,50,202,8,9980482798,9980485908,9980479587,9980488131,2223,0.000022,149,0.1902
n_1000_9,80,300,0.8500,0.0100,5,5,100,4,8,9980482882,9980486133,9980480062,9980488131,1998,0.000020,300,0.3953
n_1000_9,80,300,0.8500,0.0100,5,5,100,12,8,9980482827,9980485846,9980479469,9980488131,2285,0.000023,300,0.3828
n_1000_9,80,300,0.8500,0.0100,5,5,100,202,8,9980482798,9980486025,9980479702,9980488131,2106,0.000021,300,0.3904
n_1000_9,80,300,0.9500,0.0050,3,3,50,4,8,9980482882,9980486096,9980479780,9980488131,2035,0.000020,221,0.2860
n_1000_9,80,300,0.9500,0.0050,3,3,50,12,8,9980482827,9980486200,9980480025,9980488131,1931,0.000019,274,0.3533
n_1000_9,80,300,0.9500,0.0050,3,3,50,202,8,9980482798,9980486207,9980480009,9980488131,1924,0.000019,300,0.3894
n_1000_9,80,300,0.9500,0.0050,3,3,100,4,8,9980482882,9980486204,9980480009,9980488131,1927,0.000019,300,0.3954
n_1000_9,80,300,0.9500,0.0050,3,3,100,12,8,9980482827,9980486210,9980480063,9980488131,1921,0.000019,300,0.3974
n_1000_9,80,300,0.9500,0.0050,3,3,100,202,8,9980482798,9980486207,9980480009,9980488131,1924,0.000019,300,0.3949
n_1000_9,80,300,0.9500,0.0050,3,5,50,4,8,9980482882,9980486323,9980480171,9980488131,1808,0.000018,300,0.3972
n_1000_9,80,300,0.9500,0.0050,3,5,50,12,8,9980482827,9980486485,9980480669,9980488131,1646,0.000016,300,0.3952
n_1000_9,80,300,0.9500,0.0050,3,5,50,202,8,9980482798,9980486423,9980480423,9980488131,1708,0.000017,300,0.3918
n_1000_9,80,300,0.9500,0.0050,3,5,100,4,8,9980482882,9980486323,9980480171,9980488131,1808,0.000018,300,0.3854
n_1000_9,80,300,0.9500,0.0050,3,5,100,12,8,9980482827,9980486485,9980480669,9980488131,1646,0.000016,300,0.3979
n_1000_9,80,300,0.9500,0.0050,3,5,100,202,8,9980482798,9980486423,9980480423,9980488131,1708,0.000017,300,0.3924
n_1000_9,80,300,0.9500,0.0050,5,3,50,4,8,9980482882,9980486234,9980480032,9980488131,1897,0.000019,226,0.2881
n_1000_9,80,300,0.9500,0.0050,5,3,50,12,8,9980482827,9980486100,9980479843,9980488131,2031,0.000020,227,0.2891
n_1000_9,80,300,0.9500,0.0050,5,3,50,202,8,9980482798,9980486238,9980480078,9980488131,1893,0.000019,300,0.3830
n_1000_9,80,300,0.9500,0.0050,5,3,100,4,8,9980482882,9980486409,9980480462,9980488131,1722,0.000017,300,0.3850
n_1000_9,80,300,0.9500,0.0050,5,3,100,12,8,9980482827,9980486307,9980480174,9980488131,1824,0.000018,300,0.3914
n_1000_9,80,300,0.9500,0.0050,5,3,100,202,8,9980482798,9980486238,9980480078,9980488131,1893,0.000019,300,0.3938
n_1000_9,80,300,0.9500,0.0050,5,5,50,4,8,9980482882,9980486483,9980480680,9980488131,1648,0.000017,300,0.3923
n_1000_9,80,300,0.9500,0.0050,5,5,50,12,8,9980482827,9980486579,9980480589,9980488131,1552,0.000016,300,0.3828
n_1000_9,80,300,0.9500,0.0050,5,5,50,202,8,9980482798,9980486443,9980480455,9980488131,1688,0.000017,300,0.3763
n_1000_9,80,300,0.9500,0.0050,5,5,100,4,8,9980482882,9980486483,9980480680,9980488131,1648,0.000017,300,0.3848
n_1000_9,80,300,0.9500,0.0050,5,5,100,12,8,9980482827,9980486579,9980480589,9980488131,1552,0.000016,300,0.3895
n_1000_9,80,300,0.9500,0.0050,5,5,100,202,8,9980482798,9980486443,9980480455,9980488131,1688,0.000017,300,0.3865
n_1000_9,80,300,0.9500,0.0100,3,3,50,4,8,9980482882,9980485639,9980479238,9980488131,2492,0.000025,93,0.1237
n_1000_9,80,300,0.9500,0.0100,3,3,50,12,8,9980482827,9980485695,9980479318,9980488131,2436,0.000024,96,0.1312
n_1000_9,80,300,0.9500,0.0100,3,3,50,202,8,9980482798,9980485755,9980479415,9980488131,2376,0.000024,261,0.3444
n_1000_9,80,300,0.9500,0.0100,3,3,100,4,8,9980482882,9980485770,9980479436,9980488131,2361,0.000024,300,0.3913
n_1000_9,80,300,0.9500,0.0100,3,3,100,12,8,9980482827,9980485815,9980479595,9980488131,2316,0.000023,216,0.2799
n_1000_9,80,300,0.9500,0.0100,3,3,100,202,8,9980482798,9980485815,9980479579,9980488131,2316,0.000023,300,0.3933
n_1000_9,80,300,0.9500,0.0100,3,5,50,4,8,9980482882,9980485874,9980479625,9980488131,2257,0.000023,187,0.2438
n_1000_9,80,300,0.9500,0.0100,3,5,50,12,8,9980482827,9980485976,9980479877,9980488131,2155,0.000022,166,0.2191
n_1000_9,80,300,0.9500,0.0100,3,5,50,202,8,9980482798,9980485770,9980479404,9980488131,2361,0.000024,121,0.1600
n_1000_9,80,300,0.9500,0.0100,3,5,100,4,8,9980482882,9980485928,9980479782,9980488131,2203,0.000022,300,0.4046
n_1000_9,80,300,0.9500,0.0100,3,5,100,12,8,9980482827,9980486145,9980479879,9980488131,1986,0.000020,300,0.4001
n_1000_9,80,300,0.9500,0.0100,3,5,100,202,8,9980482798,9980485953,9980479684,9980488131,2178,0.000022,300,0.4081
n_1000_9,80,300,0.9500,0.0100,5,3,50,4,8,9980482882,9980485711,9980479374,9980488131,2420,0.000024,189,0.2484
n_1000_9,80,300,0.9500,0.0100,5,3,50,12,8,9980482827,9980485800,9980479576,9980488131,2331,0.000023,169,0.2191
n_1000_9,80,300,0.9500,0.0100,5,3,50,202,8,9980482798,9980485725,9980479436,9980488131,2406,0.000024,215,0.2756
n_1000_9,80,300,0.9500,0.0100,5,3,100,4,8,9980482882,9980485782,9980479467,9980488131,2349,0.000024,300,0.3798
n_1000_9,80,300,0.9500,0.0100,5,3,100,12,8,9980482827,9980485800,9980479576,9980488131,2331,0.000023,219,0.2916
n_1000_9,80,300,0.9500,0.0100,5,3,100,202,8,9980482798,9980485725,9980479436,9980488131,2406,0.000024,265,0.3529
n_1000_9,80,300,0.9500,0.0100,5,5,50,4,8,9980482882,9980485919,9980479623,9980488131,2212,0.000022,150,0.1967
n_1000_9,80,300,0.9500,0.0100,5,5,50,12,8,9980482827,9980485972,9980479759,9980488131,2159,0.000022,169,0.2243
n_1000_9,80,300,0.9500,0.0100,5,5,50,202,8,9980482798,9980486005,9980479922,9980488131,2126,0.000021,195,0.2513
n_1000_9,80,300,0.9500,0.0100,5,5,100,4,8,9980482882,9980486059,9980479890,9980488131,2072,0.000021,300,0.3900
n_1000_9,80,300,0.9500,0.0100,5,5,100,12,8,9980482827,9980486049,9980479914,9980488131,2082,0.000021,275,0.3579
n_1000_9,80,300,0.9500,0.0100,5,5,100,202,8,9980482798,9980486046,9980479949,9980488131,2085,0.000021,300,0.3815
n_1000_9,80,500,0.8500,0.0050,3,3,50,4,8,9980482882,9980486515,9980480799,9980488131,1616,0.000016,359,0.4661
n_1000_9,80,500,0.8500,0.0050,3,3,50,12,8,9980482827,9980485959,9980479730,9980488131,2172,0.000022,118,0.1547
n_1000_9,80,500,0.8500,0.0050,3,3,50,202,8,9980482798,9980486400,9980480365,9980488131,1731,0.000017,327,0.4245
n_1000_9,80,500,0.8500,0.0050,3,3,100,4,8,9980482882,9980486620,9980480863,9980488131,1511,0.000015,500,0.6718
n_1000_9,80,500,0.8500,0.0050,3,3,100,12,8,9980482827,9980486506,9980480768,9980488131,1625,0.000016,500,0.6513
n_1000_9,80,500,0.8500,0.0050,3,3,100,202,8,9980482798,9980486471,9980480561,9980488131,1660,0.000017,441,0.5672
n_1000_9,80,500,0.8500,0.0050,3,5,50,4,8,9980482882,9980486553,9980480569,9980488131,1578,0.000016,424,0.5542
n_1000_9,80,500,0.8500,0.0050,3,5,50,12,8,9980482827,9980486655,9980480982,9980488131,1476,0.000015,421,0.5612
n_1000_9,80,500,0.8500,0.0050,3,5,50,202,8,9980482798,9980486594,9980480918,9980488131,1537,0.000015,400,0.5212
n_1000_9,80,500,0.8500,0.0050,3,5,100,4,8,9980482882,9980486571,9980480645,9980488131,1560,0.000016,500,0.6468
n_1000_9,80,500,0.8500,0.0050,3,5,100,12,8,9980482827,9980486709,9980481091,9980488131,1422,0.000014,500,0.6473
n_1000_9,80,500,0.8500,0.0050,3,5,100,202,8,9980482798,9980486848,9980481284,9980488131,1283,0.000013,500,0.6478
n_1000_9,80,500,0.8500,0.0050,5,3,50,4,8,9980482882,9980486253,9980480288,9980488131,1878,0.000019,333,0.4210
n_1000_9,80,500,0.8500,0.0050,5,3,50,12,8,9980482827,9980486589,9980480846,9980488131,1542,0.000015,500,0.6343
n_1000_9,80,500,0.8500,0.0050,5,3,50,202,8,9980482798,9980486685,9980480995,9980488131,1446,0.000014,485,0.6198
n_1000_9,80,500,0.8500,0.0050,5,3,100,4,8,9980482882,9980486253,9980480288,9980488131,1878,0.000019,383,0.4836
n_1000_9,80,500,0.8500,0.0050,5,3,100,12,8,9980482827,9980486589,9980480846,9980488131,1542,0.000015,500,0.6328
n_1000_9,80,500,0.8500,0.0050,5,3,100,202,8,9980482798,9980486685,9980480995,9980488131,1446,0.000014,500,0.6328
n_1000_9,80,500,0.8500,0.0050,5,5,50,4,8,9980482882,9980486657,9980480893,9980488131,1474,0.000015,447,0.5748
n_1000_9,80,500,0.8500,0.0050,5,5,50,12,8,9980482827,9980486266,9980480139,9980488131,1865,0.000019,203,0.2574
n_1000_9,80,500,0.8500,0.0050,5,5,50,202,8,9980482798,9980486631,9980480919,9980488131,1500,0.000015,400,0.5072
n_1000_9,80,500,0.8500,0.0050,5,5,100,4,8,9980482882,9980486691,9980480936,9980488131,1440,0.000014,500,0.6323
n_1000_9,80,500,0.8500,0.0050,5,5,100,12,8,9980482827,9980486765,9980481359,9980488131,1366,0.000014,500,0.6368
n_1000_9,80,500,0.8500,0.0050,5,5,100,202,8,9980482798,9980486793,9980481485,9980488131,1338,0.000013,500,0.6383
n_1000_9,80,500,0.8500,0.0100,3,3,50,4,8,9980482882,9980485829,9980479577,9980488131,2302,0.000023,219,0.2904
n_1000_9,80,500,0.8500,0.0100,3,3,50,12,8,9980482827,9980485641,9980479385,9980488131,2490,0.000025,133,0.1852
n_1000_9,80,500,0.8500,0.0100,3,3,50,202,8,9980482798,9980485885,9980479674,9980488131,2246,0.000023,160,0.2138
n_1000_9,80,500,0.8500,0.0100,3,3,100,4,8,9980482882,9980486048,9980479876,9980488131,2083,0.000021,461,0.6167
n_1000_9,80,500,0.8500,0.0100,3,3,100,12,8,9980482827,9980485764,9980479435,9980488131,2367,0.000024,264,0.3439
n_1000_9,80,500,0.8500,0.0100,3,3,100,202,8,9980482798,9980485951,9980479681,9980488131,2180,0.000022,284,0.3719
n_1000_9,80,500,0.8500,0.0100,3,5,50,4,8,9980482882,9980485986,9980479708,9980488131,2145,0.000021,270,0.3634
n_1000_9,80,500,0.8500,0.0100,3,5,50,12,8,9980482827,9980485923,9980479662,9980488131,2208,0.000022,199,0.2628
n_1000_9,80,500,0.8500,0.0100,3,5,50,202,8,9980482798,9980485911,9980479588,9980488131,2220,0.000022,211,0.2723
n_1000_9,80,500,0.8500,0.0100,3,5,100,4,8,9980482882,9980486116,9980479900,9980488131,2015,0.000020,448,0.6078
n_1000_9,80,500,0.8500,0.0100,3,5,100,12,8,9980482827,9980485923,9980479662,9980488131,2208,0.000022,249,0.3234
n_1000_9,80,500,0.8500,0.0100,3,5,100,202,8,9980482798,9980486067,9980480033,9980488131,2064,0.000021,425,0.5662
