instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms,grid_wallclock_ms
docs\inst_test\instancias\n_1000_6,100,10,15,10,0.3000,123,9996100338,9996100114,11,1471
docs\inst_test\instancias\n_1000_6,100,10,15,10,0.2000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.2000,123,9996100338,9996100114,10,1471
docs\inst_test\instancias\n_1000_6,100,10,15,10,0.3000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.2000,42,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.1000,2026,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.1000,42,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.1000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.3000,123,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.2000,2026,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.2000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,10,15,20,0.3000,2026,9996100338,9996100114,11,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.2000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.1000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.2000,42,9996100340,9996100107,15,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.2000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.1000,2026,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.2000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.3000,42,9996100342,9996100137,15,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.3000,2026,9996100344,9996100131,13,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.3000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,5,0.3000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.1000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.1000,123,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.1000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.3000,42,9996100342,9996100137,10,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.1000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.2000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.3000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.1000,42,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.3000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.2000,42,9996100340,9996100107,16,1471
docs\inst_test\instancias\n_1000_6,100,15,7,10,0.3000,123,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.1000,42,9996100338,9996100114,10,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.2000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.3000,42,9996100342,9996100137,9,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.3000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,7,20,0.2000,42,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.3000,123,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.3000,2026,9996100344,9996100131,8,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.1000,2026,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.1000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.2000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.2000,42,9996100340,9996100107,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.1000,123,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,15,10,5,0.2000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.1000,2026,9996100338,9996100114,10,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.1000,42,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.1000,42,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.1000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.2000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.3000,42,9996100342,9996100137,11,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.3000,2026,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.2000,42,9996100340,9996100107,16,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.2000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.2000,2026,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,10,10,0.3000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.1000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.2000,123,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.2000,42,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.3000,42,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.1000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.1000,123,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.3000,123,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,15,10,20,0.3000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.2000,42,9996100340,9996100107,8,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.1000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.2000,2026,9996100338,9996100114,11,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.3000,42,9996100342,9996100137,11,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.1000,42,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.2000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.1000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.2000,123,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.1000,42,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.3000,123,9996100338,9996100114,17,1471
docs\inst_test\instancias\n_1000_6,100,15,15,5,0.3000,2026,9996100344,9996100131,16,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.1000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.2000,42,9996100340,9996100107,14,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.1000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.2000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.3000,42,9996100342,9996100137,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.3000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.2000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,15,15,10,0.3000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.2000,2026,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.2000,123,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.1000,2026,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.3000,42,9996100338,9996100114,11,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.2000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.3000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.1000,42,9996100338,9996100114,10,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.1000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.2000,2026,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,15,15,20,0.3000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.1000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.1000,2026,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.1000,123,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.1000,42,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.2000,42,9996100340,9996100107,16,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.3000,42,9996100342,9996100137,15,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.2000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.3000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.1000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.3000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.3000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.1000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,7,5,0.3000,2026,9996100344,9996100131,16,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.2000,42,9996100340,9996100107,13,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.2000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,7,10,0.3000,42,9996100342,9996100137,13,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.3000,42,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.1000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.1000,42,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.2000,42,9996100340,9996100107,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.2000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.2000,42,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.2000,2026,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.3000,2026,9996100338,9996100114,11,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.3000,123,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,20,7,20,0.2000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.1000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.1000,42,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.1000,2026,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.2000,42,9996100340,9996100107,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.2000,2026,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.3000,42,9996100342,9996100137,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.1000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.2000,123,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.3000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,5,0.3000,2026,9996100344,9996100131,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.3000,2026,9996100338,9996100114,10,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.1000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.1000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.2000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.2000,2026,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.3000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.3000,42,9996100342,9996100137,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.3000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.1000,123,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,20,10,10,0.3000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.1000,42,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.2000,42,9996100338,9996100114,12,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.2000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,10,20,0.3000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.1000,2026,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.2000,42,9996100340,9996100107,8,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.1000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.2000,2026,9996100338,9996100114,8,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.3000,123,9996100338,9996100114,9,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.1000,123,9996100338,9996100114,14,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.1000,42,9996100338,9996100114,17,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.3000,42,9996100342,9996100137,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.3000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.3000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.1000,42,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.1000,123,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.2000,123,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.1000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,5,0.3000,2026,9996100344,9996100131,15,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.2000,42,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.2000,123,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.2000,2026,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.2000,2026,9996100338,9996100114,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.3000,42,9996100342,9996100137,13,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.1000,2026,9996100338,9996100114,16,1471
docs\inst_test\instancias\n_1000_6,100,20,15,10,0.2000,42,9996100340,9996100107,17,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.3000,42,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.3000,123,9996100338,9996100114,6,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.3000,2026,9996100338,9996100114,7,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.2000,123,9996100338,9996100114,15,1471
docs\inst_test\instancias\n_1000_6,100,20,15,20,0.1000,2026,9996100338,9996100114,17,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.1000,42,9996100340,9996100161,26,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.2000,123,9996100344,9996100077,22,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.2000,123,9996100344,9996100077,30,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.3000,123,9996100344,9996100077,29,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.3000,42,9996100342,9996100137,31,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.1000,2026,9996100340,9996100161,30,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.2000,2026,9996100340,9996100107,32,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.1000,2026,9996100340,9996100161,44,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.2000,42,9996100341,9996100155,39,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.2000,42,9996100342,9996100137,46,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.1000,123,9996100344,9996100077,46,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.2000,2026,9996100340,9996100107,46,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.1000,123,9996100344,9996100077,45,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.3000,2026,9996100344,9996100131,22,1471
docs\inst_test\instancias\n_1000_6,300,10,7,5,0.3000,2026,9996100344,9996100131,48,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.1000,42,9996100340,9996100161,49,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.2000,42,9996100341,9996100155,20,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.3000,42,9996100342,9996100137,49,1471
docs\inst_test\instancias\n_1000_6,300,10,7,10,0.3000,123,9996100344,9996100077,34,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.1000,123,9996100338,9996100114,33,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.2000,2026,9996100338,9996100114,22,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.1000,42,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.1000,2026,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.2000,123,9996100338,9996100114,32,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.3000,2026,9996100344,9996100131,32,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.1000,2026,9996100340,9996100161,30,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.3000,42,9996100342,9996100137,37,1471
docs\inst_test\instancias\n_1000_6,300,10,7,20,0.3000,123,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.2000,123,9996100344,9996100077,31,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.1000,42,9996100340,9996100161,23,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.2000,2026,9996100340,9996100107,38,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.3000,42,9996100342,9996100137,34,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.1000,42,9996100340,9996100161,47,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.1000,123,9996100344,9996100077,45,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.2000,42,9996100342,9996100137,47,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.2000,2026,9996100340,9996100107,25,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.1000,123,9996100344,9996100077,41,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.1000,42,9996100338,9996100114,21,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.2000,123,9996100344,9996100077,34,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.3000,2026,9996100344,9996100131,47,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.1000,2026,9996100340,9996100161,42,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.1000,2026,9996100338,9996100114,21,1471
docs\inst_test\instancias\n_1000_6,300,10,10,5,0.3000,123,9996100344,9996100077,58,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.3000,42,9996100342,9996100137,42,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.3000,123,9996100344,9996100077,41,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.2000,42,9996100341,9996100155,52,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.3000,42,9996100342,9996100137,20,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.1000,123,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.2000,123,9996100338,9996100114,37,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.2000,42,9996100341,9996100155,38,1471
docs\inst_test\instancias\n_1000_6,300,10,10,10,0.3000,2026,9996100344,9996100131,50,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.2000,2026,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.1000,42,9996100340,9996100161,26,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.3000,2026,9996100344,9996100131,31,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.2000,42,9996100342,9996100137,27,1471
docs\inst_test\instancias\n_1000_6,300,10,10,20,0.3000,123,9996100338,9996100114,37,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.2000,123,9996100344,9996100077,33,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.1000,123,9996100344,9996100077,43,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.3000,2026,9996100344,9996100131,34,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.3000,123,9996100344,9996100077,34,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.1000,2026,9996100340,9996100161,47,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.3000,123,9996100344,9996100077,22,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.1000,42,9996100340,9996100161,34,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.2000,2026,9996100340,9996100107,30,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.2000,2026,9996100340,9996100107,48,1471
docs\inst_test\instancias\n_1000_6,300,10,15,5,0.3000,42,9996100342,9996100137,47,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.1000,123,9996100344,9996100077,40,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.1000,2026,9996100340,9996100161,40,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.2000,42,9996100341,9996100155,39,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.2000,123,9996100344,9996100077,39,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.3000,42,9996100342,9996100137,40,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.1000,2026,9996100338,9996100114,21,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.2000,42,9996100341,9996100155,21,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.2000,2026,9996100338,9996100114,21,1471
docs\inst_test\instancias\n_1000_6,300,10,15,10,0.3000,2026,9996100344,9996100131,41,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.1000,42,9996100338,9996100114,38,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.3000,123,9996100338,9996100114,21,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.1000,123,9996100338,9996100114,37,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.2000,123,9996100338,9996100114,39,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.1000,42,9996100340,9996100161,31,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.1000,123,9996100344,9996100077,30,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.3000,123,9996100344,9996100077,26,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.3000,2026,9996100344,9996100131,39,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.2000,123,9996100344,9996100077,36,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.1000,2026,9996100340,9996100161,39,1471
docs\inst_test\instancias\n_1000_6,300,10,15,20,0.3000,42,9996100342,9996100137,49,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.2000,2026,9996100340,9996100107,34,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.3000,42,9996100342,9996100137,35,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.1000,2026,9996100340,9996100161,30,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.3000,2026,9996100344,9996100131,34,1471
docs\inst_test\instancias\n_1000_6,300,15,7,5,0.2000,42,9996100342,9996100137,51,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.2000,2026,9996100340,9996100107,22,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.1000,42,9996100340,9996100161,37,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.3000,123,9996100344,9996100077,23,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.1000,123,9996100344,9996100077,45,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.3000,2026,9996100344,9996100131,23,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.1000,2026,9996100338,9996100114,23,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.2000,123,9996100344,9996100077,36,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.2000,42,9996100341,9996100155,49,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.2000,2026,9996100338,9996100114,22,1471
docs\inst_test\instancias\n_1000_6,300,15,7,10,0.3000,42,9996100342,9996100137,40,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.3000,2026,9996100344,9996100131,21,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.1000,42,9996100338,9996100114,37,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.2000,42,9996100341,9996100155,35,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.2000,123,9996100338,9996100114,34,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.1000,123,9996100338,9996100114,39,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.3000,42,9996100342,9996100137,38,1471
docs\inst_test\instancias\n_1000_6,300,15,10,5,0.1000,42,9996100340,9996100161,33,1471
docs\inst_test\instancias\n_1000_6,300,15,10,5,0.2000,42,9996100342,9996100137,30,1471
docs\inst_test\instancias\n_1000_6,300,15,10,5,0.3000,123,9996100344,9996100077,27,1471
docs\inst_test\instancias\n_1000_6,300,15,7,20,0.3000,123,9996100338,9996100114,46,1471
