instance,ants,iterations,alpha,beta,rho,q,stall,seed,best_value,total_weight,elapsed_ms
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,80,42,9989486700,9989484086,1180
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,120,123,9989486700,9989484086,1109
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,80,123,9989486700,9989484086,1236
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,120,42,9989486700,9989484086,1248
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,50,2026,9989486700,9989484086,1131
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,120,2026,9989486700,9989484086,1217
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,50,42,9989486700,9989484086,1208
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,50,123,9989486774,9989483911,1200
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,80,42,9989486700,9989484086,1169
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,1.0000,80,2026,9989486700,9989484086,1354
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,80,2026,9989486700,9989484086,1177
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,80,123,9989486700,9989484086,1208
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,120,2026,9989486700,9989484086,1156
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,120,42,9989486700,9989484086,1215
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.2000,2.0000,120,123,9989486700,9989484086,1237
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,50,42,9989486700,9989484086,1134
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,80,123,9989486700,9989484086,1110
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,50,2026,9989486700,9989484086,1150
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,50,123,9989486700,9989484086,1186
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,80,42,9989486700,9989484086,1249
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,120,42,9989486700,9989484086,1165
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,80,2026,9989486700,9989484086,1244
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,120,123,9989486700,9989484086,1178
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,50,42,9989486700,9989484086,1199
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,0.5000,120,2026,9989486700,9989484086,1236
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,50,2026,9989486700,9989484086,1144
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,50,123,9989486700,9989484086,1177
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,80,123,9989486700,9989484086,1185
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,80,2026,9989486700,9989484086,1191
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,80,42,9989486700,9989484086,1286
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,120,42,9989486700,9989484086,1137
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,120,123,9989486700,9989484086,1226
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,50,123,9989486700,9989484086,1120
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,1.0000,120,2026,9989486700,9989484086,1216
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,50,42,9989486700,9989484086,1229
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,80,42,9989486700,9989484086,1118
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,80,123,9989486700,9989484086,1119
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,80,2026,9989486700,9989484086,1101
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,120,123,9989486700,9989484086,1096
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,120,42,9989486700,9989484086,1119
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,120,2026,9989486700,9989484086,1130
docs\inst_test\instancias\n_1000_2,50,300,1.2000,4.0000,0.3000,2.0000,50,2026,9989486700,9989484086,1235
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,50,123,9994487457,9994484480,1518
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,50,42,9993487466,9993484576,1642
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,50,2026,9995487588,9995484691,1599
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,120,2026,9995487588,9995484691,1444
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,80,2026,9995487588,9995484691,1568
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,80,123,9993487724,9993484502,1600
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,80,42,9993487407,9993484850,1636
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,120,123,9993487331,9993484439,1543
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,50,123,9994487605,9994485406,1523
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,50,42,9993487466,9993484576,1610
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,50,2026,9995487588,9995484691,1571
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,0.5000,120,42,9995487823,9995485154,1804
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,80,42,9996488134,9996484547,1633
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,120,123,9994487376,9994484625,1454
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,80,2026,9995487588,9995484691,1532
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,120,42,9995487823,9995485154,1519
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,80,123,9993487724,9993484502,1555
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,1.0000,120,2026,9995487588,9995484691,1592
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,50,42,9998487520,9998485307,1543
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,50,123,9994487605,9994485406,1548
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,120,42,9995487823,9995485154,1492
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,80,123,9993487724,9993484502,1575
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,80,42,9996487087,9996485231,1473
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,80,2026,9995487588,9995484691,1612
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,50,2026,9995487666,9995484909,1510
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,80,42,9994487257,9994485030,1694
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,120,2026,9995487588,9995484691,1586
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,120,123,9993487169,9993484888,1605
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,50,42,9995487468,9995484897,1587
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.1000,2.0000,50,2026,9995487588,9995484691,2218
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,50,123,9994487405,9994484733,2079
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,120,2026,9995487588,9995484691,1478
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,120,123,9994487060,9994484890,1581
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,80,42,9996486840,9996485211,1491
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,120,42,9994487493,9994484918,1600
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,80,2026,9995487588,9995484691,1762
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,80,123,9994487491,9994484639,1474
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,0.5000,80,123,9994487491,9994484639,2212
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,50,123,9994487405,9994484733,1655
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,50,42,9995487918,9995484494,1465
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,50,42,9995487361,9995485032,1873
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,80,2026,9995487588,9995484691,1620
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,120,123,9994487060,9994484890,1560
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,120,2026,9995487588,9995484691,1536
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,50,2026,9995487666,9995484909,1482
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,50,2026,9995487666,9995484909,1917
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,50,123,9994487405,9994484733,1526
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,1.0000,120,42,9994487169,9994485097,1649
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,80,42,9996486840,9996485211,1552
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,80,2026,9995487588,9995484691,1520
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,120,42,9994487169,9994485097,1601
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,50,123,9997487629,9997485153,1507
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,80,123,9995487660,9995484952,1520
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,120,42,9993487324,9993484461,1587
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,80,2026,9995487588,9995484691,1613
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,120,123,9993487331,9993484439,1733
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,120,2026,9995487588,9995484691,1744
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,50,42,9995487530,9995484762,1752
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,80,42,9995487385,9995484451,1766
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,120,123,9996487888,9996485313,1486
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,50,2026,9995487588,9995484691,2008
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.2000,2.0000,80,123,9994487491,9994484639,2362
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,50,42,9995487530,9995484762,1544
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,80,42,9995487385,9995484451,1491
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,50,123,9997487629,9997485153,1534
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,0.5000,120,2026,9995487588,9995484691,1629
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,50,2026,9995487588,9995484691,1562
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,120,42,9993487324,9993484461,1506
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,80,123,9995487660,9995484952,1624
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,80,2026,9995487588,9995484691,1598
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,120,123,9996487888,9996485313,1609
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,50,42,9995487530,9995484762,1472
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,1.0000,120,2026,9995487588,9995484691,1560
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,80,123,9995487660,9995484952,1523
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,80,2026,9995487588,9995484691,1515
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,50,2026,9995487707,9995485055,1601
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,50,123,9997487629,9997485153,1640
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,120,42,9993487324,9993484461,1570
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,120,2026,9995487588,9995484691,1547
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,50,42,9989486908,9989483917,1555
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,50,123,9989486884,9989484008,1578
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,80,42,9989486884,9989484008,1501
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,80,123,9989486917,9989484035,1497
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,50,2026,9989486880,9989483917,1660
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,120,42,9989486895,9989484002,1506
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,80,2026,9989486880,9989483917,1508
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,80,42,9995487385,9995484451,2192
docs\inst_test\instancias\n_1000_2,50,500,0.8000,2.0000,0.3000,2.0000,120,123,9996487888,9996485313,2148
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,120,2026,9989486880,9989483917,1589
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,50,42,9989486908,9989483917,1671
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,50,123,9989486884,9989484008,1581
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,0.5000,120,123,9989486909,9989483999,1856
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,50,2026,9989486880,9989483917,1579
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,80,123,9989486917,9989484035,1546
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,80,42,9989486884,9989484008,1628
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,80,2026,9989486880,9989483917,1639
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,120,42,9989486895,9989484002,1688
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,120,123,9989486909,9989483999,1675
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,50,42,9989486908,9989483917,1627
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,80,123,9989486917,9989484035,1534
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,80,42,9989486884,9989484008,1615
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,50,123,9989486884,9989484008,1677
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,50,2026,9989486880,9989483917,1673
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,120,2026,9989486880,9989483917,1506
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,120,42,9989486895,9989484002,1570
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,1.0000,120,2026,9989486880,9989483917,1974
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,80,123,9989486909,9989483999,1489
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,120,42,9989486837,9989483946,1478
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,80,2026,9989486889,9989484109,1563
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,80,2026,9989486880,9989483917,2161
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,50,42,9989486909,9989483999,1576
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,50,2026,9989486880,9989483917,1594
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,80,42,9989486866,9989484029,1492
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,50,123,9989486909,9989483999,2209
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,50,2026,9989486880,9989483917,2329
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.1000,2.0000,120,123,9989486909,9989483999,2450
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,80,2026,9989486889,9989484109,1481
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,80,123,9989486909,9989483999,1565
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,120,123,9989486875,9989483975,1621
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,120,42,9989486837,9989483946,1695
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,50,42,9989486909,9989483999,1579
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,80,42,9989486866,9989484029,2523
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,120,2026,9989486904,9989484043,1650
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,50,42,9989486909,9989483999,2755
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,50,123,9989486909,9989483999,1584
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,1.0000,50,123,9989486909,9989483999,2223
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,80,123,9989486909,9989483999,1565
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,120,2026,9989486904,9989484043,2303
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,80,2026,9989486889,9989484109,1511
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,80,42,9989486866,9989484029,1685
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,50,42,9989486909,9989483999,1483
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,120,42,9989486837,9989483946,1592
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,50,2026,9989486880,9989483917,1721
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,50,123,9989486909,9989483999,1529
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,120,2026,9989486904,9989484043,1613
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,2.0000,120,123,9989486875,9989483975,1672
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,50,2026,9989486883,9989484078,1577
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,80,42,9989486866,9989484029,1479
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,80,123,9989486909,9989483999,1435
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,80,2026,9989486900,9989484027,1468
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,120,42,9989486837,9989483946,1468
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.2000,0.5000,120,123,9989486875,9989483975,3122
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,120,123,9989486875,9989483975,1602
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,50,42,9989486909,9989483999,1615
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,50,123,9989486909,9989483999,1672
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,80,42,9989486866,9989484029,1508
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,50,2026,9989486883,9989484078,1538
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,80,123,9989486909,9989483999,1583
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,0.5000,120,2026,9990486830,9990484288,1841
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,80,2026,9989486900,9989484027,1638
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,120,42,9989486837,9989483946,1487
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,120,2026,9990486830,9990484288,1521
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,1.0000,120,123,9989486875,9989483975,1580
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,2.0000,80,42,9989486866,9989484029,1442
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,2.0000,80,123,9989486909,9989483999,1491
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,2.0000,50,123,9989486909,9989483999,1639
docs\inst_test\instancias\n_1000_2,50,500,0.8000,3.0000,0.3000,2.0000,50,42,9989486909,9989483999,1682
