instance,iterations,tenure_flip,tenure_swap,stall,diversify,seed,best_value,total_weight,elapsed_ms
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.3000,2026,9999887007,9999883468,193
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.2000,123,9998886934,9998883463,358
docs/inst_test/instancias/n_1000_1,1000,20,10,50,0.1000,2026,9995297202,9995292594,376
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.1000,42,9999297471,9999292890,233
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.1000,2026,9995297202,9995292594,224
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.2000,42,9998827387,9998822899,231
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.2000,123,9998357187,9998353072,249
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.2000,2026,9999357281,9999353085,221
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.3000,2026,9999887007,9999883468,187
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.3000,42,9999887034,9999883351,226
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.3000,123,9999416581,9999413709,225
docs/inst_test/instancias/n_1000_1,1000,20,10,100,0.1000,123,9998827353,9998822863,360
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.1000,42,9999297471,9999292890,239
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.1000,2026,9995297202,9995292594,233
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.1000,123,9998827353,9998822863,289
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.2000,123,9998357187,9998353072,199
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.2000,42,9998827387,9998822899,277
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.3000,123,9999416581,9999413709,267
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.3000,42,9995356890,9995352989,288
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.2000,2026,9999357281,9999353085,304
docs/inst_test/instancias/n_1000_1,1000,20,10,200,0.3000,2026,9999887007,9999883468,257
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.1000,42,9999297486,9999292958,214
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.1000,2026,9995297202,9995292594,210
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.1000,123,9998827353,9998822863,271
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.2000,42,9998827387,9998822899,286
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.2000,2026,9999357281,9999353085,252
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.3000,42,9999887078,9999883475,250
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.2000,123,9998886934,9998883463,287
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.3000,2026,9999887007,9999883468,218
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.1000,42,9999297471,9999292890,243
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.1000,123,9998827353,9998822863,265
docs/inst_test/instancias/n_1000_1,1000,20,15,50,0.3000,123,9999416581,9999413709,365
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.2000,2026,9999357281,9999353085,192
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.2000,123,9998357187,9998353072,222
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.1000,2026,9995297202,9995292594,275
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.2000,42,9998827387,9998822899,293
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.3000,42,9999887034,9999883351,256
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.3000,123,9999416581,9999413709,232
docs/inst_test/instancias/n_1000_1,1000,20,15,100,0.3000,2026,9999887007,9999883468,229
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.1000,123,9998827353,9998822863,195
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.1000,42,9999297471,9999292890,298
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.1000,2026,9995297202,9995292594,275
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.2000,42,9998827387,9998822899,257
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.2000,123,9998357187,9998353072,258
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.3000,42,9995356890,9995352989,259
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.2000,2026,9999357281,9999353085,308
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.3000,123,9999416581,9999413709,225
docs/inst_test/instancias/n_1000_1,1000,20,15,200,0.3000,2026,9999887007,9999883468,223
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.2000,123,9999887035,9999883564,603
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.1000,123,9999827385,9999822878,716
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.1000,42,9999297486,9999292958,732
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.3000,123,9999416683,9999413583,594
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.1000,2026,9999827439,9999822879,734
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.3000,42,9999887078,9999883475,654
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.2000,42,9999357290,9999353138,829
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.2000,2026,9999357281,9999353085,781
docs/inst_test/instancias/n_1000_1,3000,10,7,50,0.3000,2026,9999887007,9999883468,607
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.2000,42,9999357284,9999353073,696
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.1000,123,9999827379,9999822923,714
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.2000,123,9998886934,9998883463,672
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.1000,2026,9999827425,9999822843,789
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.1000,42,9999297486,9999292958,810
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.3000,42,9999887078,9999883475,724
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.2000,2026,9999357281,9999353085,756
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.3000,123,9999416651,9999413507,690
docs/inst_test/instancias/n_1000_1,3000,10,7,100,0.3000,2026,9999887007,9999883468,693
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.1000,123,9998827353,9998822863,782
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.1000,42,9999297471,9999292890,816
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.2000,42,9998827387,9998822899,766
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.2000,123,9998357187,9998353072,688
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.1000,2026,9995297202,9995292594,800
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.2000,2026,9999357281,9999353085,749
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.3000,42,9999887078,9999883475,647
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.3000,123,9999416581,9999413709,586
docs/inst_test/instancias/n_1000_1,3000,10,7,200,0.3000,2026,9999887007,9999883468,675
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.1000,123,9999827385,9999822878,760
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.2000,123,9999887035,9999883564,674
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.2000,42,9999357290,9999353138,744
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.1000,42,9999297486,9999292958,859
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.1000,2026,9999827439,9999822879,802
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.2000,2026,9999357281,9999353085,728
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.3000,42,9999887078,9999883475,741
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.3000,123,9999416683,9999413583,668
docs/inst_test/instancias/n_1000_1,3000,10,10,50,0.3000,2026,9999887007,9999883468,724
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.1000,123,9999827379,9999822923,756
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.2000,42,9999357284,9999353073,787
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.1000,42,9999297486,9999292958,911
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.1000,2026,9999827425,9999822843,874
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.2000,123,9998886934,9998883463,776
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.3000,42,9999887078,9999883475,778
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.2000,2026,9999357281,9999353085,942
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.3000,123,9999416651,9999413507,692
docs/inst_test/instancias/n_1000_1,3000,10,10,100,0.3000,2026,9999887007,9999883468,770
docs/inst_test/instancias/n_1000_1,3000,10,10,200,0.1000,123,9998827353,9998822863,924
docs/inst_test/instancias/n_1000_1,3000,10,10,200,0.1000,42,9999297471,9999292890,1060
